merchant_id,merchant_name,merchant_category,mcc_code,channel,avg_transaction,risk_level,fraud_weight,settlement_type,city,state,latitude,longitude,accepts_upi,accepts_card,accepts_net_banking,merchant_since,is_active
MER002199,Tanishq Pune Services,Jewellery,5094,Offline,75000,High,30,T+2,Pune,Maharashtra,18.5204,73.8567,True,True,True,2018-09-07,True
MER002200,Spotify Kochi Services,Streaming,4899,Online,119,Low,2,Recurring,Kochi,Kerala,9.9312,76.2673,True,True,True,2022-08-30,True
MER002201,Google Play Kochi Mart,App Store,5815,Online,800,Medium,8,Instant,Kochi,Kerala,9.9312,76.2673,True,True,False,2019-08-14,True
MER002202,Spotify Bhubaneswar Hub,Streaming,4899,Online,119,Low,2,Recurring,Bhubaneswar,Odisha,20.2961,85.8245,True,True,True,2026-03-31,True
MER002203,Steam Chennai Retail,Gaming,5816,Online,1800,Medium,12,Instant,Chennai,Tamil Nadu,13.0827,80.2707,True,True,True,2018-09-11,True
MER002204,Bharat Petroleum Delhi Services,Fuel,5541,Offline,3100,Medium,8,T+1,Delhi,Delhi,28.6139,77.209,True,True,True,2023-05-17,True
MER002205,Amazon India Thiruvananthapuram Hub,E-Commerce,5942,Online,2500,Low,5,T+1,Thiruvananthapuram,Kerala,8.5241,76.9366,True,True,True,2022-11-16,True
MER002206,Spotify Kochi Retail,Streaming,4899,Online,119,Low,2,Recurring,Kochi,Kerala,9.9312,76.2673,True,True,True,2019-03-23,True
MER002207,Uber Coimbatore Retail,Ride Sharing,4121,Online,350,Low,4,T+1,Coimbatore,Tamil Nadu,11.0168,76.9558,True,True,True,2021-11-16,True
MER002208,Netflix Bengaluru Hub,Streaming,4899,Online,649,Low,2,Recurring,Bengaluru,Karnataka,12.9716,77.5946,True,True,True,2019-04-14,True
MER002209,Bharat Petroleum Hyderabad Store,Fuel,5541,Offline,3100,Medium,8,T+1,Hyderabad,Telangana,17.385,78.4867,True,True,True,2016-08-07,True
MER002210,Spotify Chennai Point,Streaming,4899,Online,119,Low,2,Recurring,Chennai,Tamil Nadu,13.0827,80.2707,True,True,True,2024-01-15,True
MER002211,HP Petrol Bengaluru Outlet,Fuel,5541,Offline,3200,Medium,8,T+1,Bengaluru,Karnataka,12.9716,77.5946,True,True,True,2025-09-24,True
MER002212,Netflix Ahmedabad Store,Streaming,4899,Online,649,Low,2,Recurring,Ahmedabad,Gujarat,23.0225,72.5714,True,False,True,2022-11-19,True
MER002213,Zomato Pune Point,Food Delivery,5812,Online,500,Low,3,T+1,Pune,Maharashtra,18.5204,73.8567,True,True,True,2017-03-13,True
MER002214,Flipkart Warangal Services,E-Commerce,5942,Online,2200,Low,5,T+1,Warangal,Telangana,17.9689,79.5941,True,True,False,2023-07-10,True
MER002215,Swiggy Kolkata Point,Food Delivery,5812,Online,450,Low,3,T+1,Kolkata,West Bengal,22.5726,88.3639,True,True,True,2017-01-24,True
MER002216,Crypto Exchange Mumbai Retail,Crypto,6051,Online,50000,Very High,50,Instant,Mumbai,Maharashtra,19.076,72.8777,True,True,True,2025-07-11,True
MER002217,Steam Nagpur Outlet,Gaming,5816,Online,1800,Medium,12,Instant,Nagpur,Maharashtra,21.1458,79.0882,True,True,True,2024-03-17,True
MER002218,Zomato Jaipur Mart,Food Delivery,5812,Online,500,Low,3,T+1,Jaipur,Rajasthan,26.9124,75.7873,True,True,True,2026-05-10,True
MER002219,Bharat Petroleum Thiruvananthapuram Mart,Fuel,5541,Offline,3100,Medium,8,T+1,Thiruvananthapuram,Kerala,8.5241,76.9366,True,True,True,2016-02-04,True
MER002220,NGO Donation Pune Retail,Charity,8398,Online,1200,Medium,10,T+1,Pune,Maharashtra,18.5204,73.8567,True,True,False,2021-07-31,True
MER002221,PayPal Merchant Warangal Store,International,4829,Online,15000,High,35,Instant,Warangal,Telangana,17.9689,79.5941,True,True,True,2018-06-22,True
MER002222,Uber Hyderabad Retail,Ride Sharing,4121,Online,350,Low,4,T+1,Hyderabad,Telangana,17.385,78.4867,True,True,True,2018-12-17,True
MER002223,Jio Recharge Indore Store,Telecom,4814,Online,399,Low,2,Instant,Indore,Madhya Pradesh,22.7196,75.8577,True,True,False,2026-01-24,True
MER002224,Bharat Petroleum Coimbatore Point,Fuel,5541,Offline,3100,Medium,8,T+1,Coimbatore,Tamil Nadu,11.0168,76.9558,True,False,True,2018-09-09,True
MER002225,Airtel Recharge Bhubaneswar Store,Telecom,4814,Online,499,Low,2,Instant,Bhubaneswar,Odisha,20.2961,85.8245,True,True,True,2015-06-18,True
MER002226,Reliance Fresh Ahmedabad Services,Grocery,5411,Offline,1200,Low,2,T+1,Ahmedabad,Gujarat,23.0225,72.5714,True,True,True,2021-04-03,True
MER002227,HP Petrol Bengaluru Hub,Fuel,5541,Offline,3200,Medium,8,T+1,Bengaluru,Karnataka,12.9716,77.5946,True,True,False,2023-01-08,True
MER002228,Uber Thiruvananthapuram Center,Ride Sharing,4121,Online,350,Low,4,T+1,Thiruvananthapuram,Kerala,8.5241,76.9366,True,True,True,2018-08-20,True
MER002229,Swiggy Warangal Mart,Food Delivery,5812,Online,450,Low,3,T+1,Warangal,Telangana,17.9689,79.5941,True,True,False,2023-05-17,True
MER002230,Air India Indore Point,Airlines,4511,Online,8500,Medium,10,T+2,Indore,Madhya Pradesh,22.7196,75.8577,True,True,True,2024-04-08,True
MER002231,NGO Donation Chandigarh Store,Charity,8398,Online,1200,Medium,10,T+1,Chandigarh,Chandigarh,30.7333,76.7794,True,True,True,2023-10-06,True
MER002232,Spotify Kochi Store,Streaming,4899,Online,119,Low,2,Recurring,Kochi,Kerala,9.9312,76.2673,True,True,True,2020-12-18,True
MER002233,Tanishq Lucknow Store,Jewellery,5094,Offline,75000,High,30,T+2,Lucknow,Uttar Pradesh,26.8467,80.9462,True,True,True,2020-06-19,True
MER002234,NGO Donation Jaipur Center,Charity,8398,Online,1200,Medium,10,T+1,Jaipur,Rajasthan,26.9124,75.7873,True,True,True,2017-03-22,True
MER002235,DMart Mumbai Retail,Supermarket,5411,Offline,2200,Low,2,T+1,Mumbai,Maharashtra,19.076,72.8777,True,True,True,2016-07-11,True
MER002236,PayPal Merchant Ahmedabad Retail,International,4829,Online,15000,High,35,Instant,Ahmedabad,Gujarat,23.0225,72.5714,True,True,True,2023-02-11,True
MER002237,BookMyShow Thiruvananthapuram Outlet,Entertainment,7922,Online,700,Low,3,T+1,Thiruvananthapuram,Kerala,8.5241,76.9366,True,True,True,2022-03-10,True
MER002238,Reliance Fresh Delhi Store,Grocery,5411,Offline,1200,Low,2,T+1,Delhi,Delhi,28.6139,77.209,True,True,True,2025-02-01,True
MER002239,Bharat Petroleum Kochi Center,Fuel,5541,Offline,3100,Medium,8,T+1,Kochi,Kerala,9.9312,76.2673,True,True,True,2026-06-06,True
MER002240,PayPal Merchant Visakhapatnam Mart,International,4829,Online,15000,High,35,Instant,Visakhapatnam,Andhra Pradesh,17.6868,83.2185,True,True,True,2016-09-06,True
MER002241,Netflix Lucknow Store,Streaming,4899,Online,649,Low,2,Recurring,Lucknow,Uttar Pradesh,26.8467,80.9462,True,True,True,2018-04-07,True
MER002242,OYO Pune Store,Hotels,7011,Online,3500,Medium,10,T+2,Pune,Maharashtra,18.5204,73.8567,True,True,True,2022-08-29,True
MER002243,Croma Coimbatore Services,Electronics,5732,Offline,18000,Medium,15,T+2,Coimbatore,Tamil Nadu,11.0168,76.9558,True,True,True,2025-12-09,True
MER002244,Tanishq Bengaluru Mart,Jewellery,5094,Offline,75000,High,30,T+2,Bengaluru,Karnataka,12.9716,77.5946,True,True,True,2022-09-06,True
MER002245,Spotify Coimbatore Retail,Streaming,4899,Online,119,Low,2,Recurring,Coimbatore,Tamil Nadu,11.0168,76.9558,True,True,True,2021-06-25,True
MER002246,BookMyShow Delhi Center,Entertainment,7922,Online,700,Low,3,T+1,Delhi,Delhi,28.6139,77.209,True,True,False,2019-04-16,True
MER002247,Bharat Petroleum Chandigarh Outlet,Fuel,5541,Offline,3100,Medium,8,T+1,Chandigarh,Chandigarh,30.7333,76.7794,True,True,True,2021-03-31,True
MER002248,Jio Recharge Bhopal Hub,Telecom,4814,Online,399,Low,2,Instant,Bhopal,Madhya Pradesh,23.2599,77.4126,True,True,True,2018-02-14,True
MER002249,Flipkart Coimbatore Outlet,E-Commerce,5942,Online,2200,Low,5,T+1,Coimbatore,Tamil Nadu,11.0168,76.9558,True,True,True,2022-03-15,True
MER002250,Indian Oil Thiruvananthapuram Point,Fuel,5541,Offline,3000,Medium,8,T+1,Thiruvananthapuram,Kerala,8.5241,76.9366,True,True,True,2021-07-15,True
MER002251,Crypto Exchange Bhopal Center,Crypto,6051,Online,50000,Very High,50,Instant,Bhopal,Madhya Pradesh,23.2599,77.4126,True,True,True,2026-02-23,True
MER002252,Indian Oil Pune Hub,Fuel,5541,Offline,3000,Medium,8,T+1,Pune,Maharashtra,18.5204,73.8567,True,True,True,2022-08-28,True
MER002253,Reliance Fresh Bhopal Retail,Grocery,5411,Offline,1200,Low,2,T+1,Bhopal,Madhya Pradesh,23.2599,77.4126,True,False,True,2023-10-26,True
MER002254,Indian Oil Visakhapatnam Center,Fuel,5541,Offline,3000,Medium,8,T+1,Visakhapatnam,Andhra Pradesh,17.6868,83.2185,True,True,True,2021-03-19,True
MER002255,Spotify Pune Hub,Streaming,4899,Online,119,Low,2,Recurring,Pune,Maharashtra,18.5204,73.8567,True,True,True,2025-12-24,True
MER002256,Croma Bhubaneswar Point,Electronics,5732,Offline,18000,Medium,15,T+2,Bhubaneswar,Odisha,20.2961,85.8245,True,True,True,2017-10-03,True
MER002257,PayPal Merchant Warangal Store,International,4829,Online,15000,High,35,Instant,Warangal,Telangana,17.9689,79.5941,True,True,True,2021-01-07,True
MER002258,Reliance Fresh Delhi Retail,Grocery,5411,Offline,1200,Low,2,T+1,Delhi,Delhi,28.6139,77.209,True,True,True,2016-05-05,True
MER002259,NGO Donation Kolkata Services,Charity,8398,Online,1200,Medium,10,T+1,Kolkata,West Bengal,22.5726,88.3639,True,True,True,2020-05-25,True
MER002260,Rapido Ahmedabad Outlet,Ride Sharing,4121,Online,180,Low,4,T+1,Ahmedabad,Gujarat,23.0225,72.5714,True,True,True,2015-07-08,True
MER002261,Tanishq Mumbai Services,Jewellery,5094,Offline,75000,High,30,T+2,Mumbai,Maharashtra,19.076,72.8777,True,True,False,2023-08-06,True
MER002262,Air India Chandigarh Store,Airlines,4511,Online,8500,Medium,10,T+2,Chandigarh,Chandigarh,30.7333,76.7794,True,True,True,2021-01-18,True
MER002263,NGO Donation Nagpur Retail,Charity,8398,Online,1200,Medium,10,T+1,Nagpur,Maharashtra,21.1458,79.0882,True,True,True,2025-04-22,True
MER002264,Zomato Ahmedabad Mart,Food Delivery,5812,Online,500,Low,3,T+1,Ahmedabad,Gujarat,23.0225,72.5714,True,True,True,2021-12-02,True
MER002265,Netflix Nagpur Hub,Streaming,4899,Online,649,Low,2,Recurring,Nagpur,Maharashtra,21.1458,79.0882,True,True,True,2024-02-29,True
MER002266,Zomato Vijayawada Point,Food Delivery,5812,Online,500,Low,3,T+1,Vijayawada,Andhra Pradesh,16.5062,80.648,True,True,False,2023-07-12,True
MER002267,Uber Bengaluru Outlet,Ride Sharing,4121,Online,350,Low,4,T+1,Bengaluru,Karnataka,12.9716,77.5946,True,True,True,2022-09-05,True
MER002268,Apple App Store Lucknow Point,App Store,5815,Online,1200,Medium,8,Instant,Lucknow,Uttar Pradesh,26.8467,80.9462,True,True,True,2019-08-11,True
MER002269,Uber Nagpur Retail,Ride Sharing,4121,Online,350,Low,4,T+1,Nagpur,Maharashtra,21.1458,79.0882,True,True,True,2024-01-23,True
MER002270,Air India Ahmedabad Services,Airlines,4511,Online,8500,Medium,10,T+2,Ahmedabad,Gujarat,23.0225,72.5714,True,True,True,2020-03-06,True
MER002271,Flipkart Delhi Point,E-Commerce,5942,Online,2200,Low,5,T+1,Delhi,Delhi,28.6139,77.209,True,True,True,2016-06-13,True
MER002272,Flipkart Hyderabad Store,E-Commerce,5942,Online,2200,Low,5,T+1,Hyderabad,Telangana,17.385,78.4867,True,True,True,2026-01-04,True
MER002273,PayPal Merchant Coimbatore Point,International,4829,Online,15000,High,35,Instant,Coimbatore,Tamil Nadu,11.0168,76.9558,True,True,True,2020-02-16,True
MER002274,Amazon India Chennai Outlet,E-Commerce,5942,Online,2500,Low,5,T+1,Chennai,Tamil Nadu,13.0827,80.2707,True,True,False,2019-05-23,True
MER002275,Crypto Exchange Thiruvananthapuram Hub,Crypto,6051,Online,50000,Very High,50,Instant,Thiruvananthapuram,Kerala,8.5241,76.9366,True,True,True,2018-07-24,True
MER002276,NGO Donation Thiruvananthapuram Store,Charity,8398,Online,1200,Medium,10,T+1,Thiruvananthapuram,Kerala,8.5241,76.9366,True,True,True,2018-05-05,True
MER002277,Uber Mumbai Hub,Ride Sharing,4121,Online,350,Low,4,T+1,Mumbai,Maharashtra,19.076,72.8777,True,True,True,2021-12-27,True
MER002278,Apple App Store Ahmedabad Retail,App Store,5815,Online,1200,Medium,8,Instant,Ahmedabad,Gujarat,23.0225,72.5714,True,True,True,2018-12-12,True
MER002279,Air India Ahmedabad Point,Airlines,4511,Online,8500,Medium,10,T+2,Ahmedabad,Gujarat,23.0225,72.5714,True,True,True,2019-05-20,True
MER002280,Air India Bengaluru Retail,Airlines,4511,Online,8500,Medium,10,T+2,Bengaluru,Karnataka,12.9716,77.5946,True,True,True,2019-01-04,True
MER002281,Spotify Bengaluru Point,Streaming,4899,Online,119,Low,2,Recurring,Bengaluru,Karnataka,12.9716,77.5946,True,True,True,2019-03-11,True
MER002282,DMart Vijayawada Store,Supermarket,5411,Offline,2200,Low,2,T+1,Vijayawada,Andhra Pradesh,16.5062,80.648,True,True,True,2015-06-19,True
MER002283,Crypto Exchange Coimbatore Store,Crypto,6051,Online,50000,Very High,50,Instant,Coimbatore,Tamil Nadu,11.0168,76.9558,True,True,True,2017-12-19,True
MER002284,Bharat Petroleum Visakhapatnam Services,Fuel,5541,Offline,3100,Medium,8,T+1,Visakhapatnam,Andhra Pradesh,17.6868,83.2185,True,True,True,2018-12-05,True
MER002285,NGO Donation Warangal Center,Charity,8398,Online,1200,Medium,10,T+1,Warangal,Telangana,17.9689,79.5941,True,True,True,2023-06-19,True
MER002286,PayPal Merchant Visakhapatnam Outlet,International,4829,Online,15000,High,35,Instant,Visakhapatnam,Andhra Pradesh,17.6868,83.2185,True,True,True,2023-11-10,True
MER002287,BookMyShow Hyderabad Hub,Entertainment,7922,Online,700,Low,3,T+1,Hyderabad,Telangana,17.385,78.4867,True,True,True,2022-12-09,True
MER002288,BookMyShow Nagpur Hub,Entertainment,7922,Online,700,Low,3,T+1,Nagpur,Maharashtra,21.1458,79.0882,True,True,True,2026-04-14,True
MER002289,Uber Kochi Mart,Ride Sharing,4121,Online,350,Low,4,T+1,Kochi,Kerala,9.9312,76.2673,True,True,True,2023-03-30,True
MER002290,Jio Recharge Lucknow Retail,Telecom,4814,Online,399,Low,2,Instant,Lucknow,Uttar Pradesh,26.8467,80.9462,True,True,True,2023-05-19,True
MER002291,OYO Kochi Point,Hotels,7011,Online,3500,Medium,10,T+2,Kochi,Kerala,9.9312,76.2673,True,True,True,2018-04-20,True
MER002292,DMart Pune Mart,Supermarket,5411,Offline,2200,Low,2,T+1,Pune,Maharashtra,18.5204,73.8567,True,True,True,2015-05-15,True
MER002293,Croma Delhi Point,Electronics,5732,Offline,18000,Medium,15,T+2,Delhi,Delhi,28.6139,77.209,True,True,True,2023-05-02,True
MER002294,NGO Donation Hyderabad Point,Charity,8398,Online,1200,Medium,10,T+1,Hyderabad,Telangana,17.385,78.4867,True,False,True,2018-04-07,True
MER002295,Netflix Jaipur Retail,Streaming,4899,Online,649,Low,2,Recurring,Jaipur,Rajasthan,26.9124,75.7873,True,True,True,2023-09-02,True
MER002296,HP Petrol Pune Hub,Fuel,5541,Offline,3200,Medium,8,T+1,Pune,Maharashtra,18.5204,73.8567,True,True,True,2025-09-13,True
MER002297,Spotify Bhubaneswar Point,Streaming,4899,Online,119,Low,2,Recurring,Bhubaneswar,Odisha,20.2961,85.8245,True,True,True,2026-05-14,True
MER002298,Apple App Store Pune Retail,App Store,5815,Online,1200,Medium,8,Instant,Pune,Maharashtra,18.5204,73.8567,True,True,True,2015-07-22,True
MER002299,Spotify Warangal Services,Streaming,4899,Online,119,Low,2,Recurring,Warangal,Telangana,17.9689,79.5941,True,True,True,2025-04-28,True
MER002300,Air India Visakhapatnam Services,Airlines,4511,Online,8500,Medium,10,T+2,Visakhapatnam,Andhra Pradesh,17.6868,83.2185,True,True,True,2017-10-07,True
MER002301,BookMyShow Jaipur Point,Entertainment,7922,Online,700,Low,3,T+1,Jaipur,Rajasthan,26.9124,75.7873,True,True,True,2026-05-07,True
MER002302,Amazon India Warangal Mart,E-Commerce,5942,Online,2500,Low,5,T+1,Warangal,Telangana,17.9689,79.5941,True,True,True,2024-11-12,True
MER002303,Reliance Fresh Chennai Outlet,Grocery,5411,Offline,1200,Low,2,T+1,Chennai,Tamil Nadu,13.0827,80.2707,True,True,True,2023-08-11,True
MER002304,IRCTC Delhi Center,Travel,4112,Online,1800,Low,3,T+1,Delhi,Delhi,28.6139,77.209,True,True,False,2019-05-13,True
MER002305,PayPal Merchant Warangal Center,International,4829,Online,15000,High,35,Instant,Warangal,Telangana,17.9689,79.5941,True,True,True,2020-09-21,False
MER002306,Netflix Mumbai Center,Streaming,4899,Online,649,Low,2,Recurring,Mumbai,Maharashtra,19.076,72.8777,True,True,False,2020-12-15,True
MER002307,BookMyShow Bengaluru Retail,Entertainment,7922,Online,700,Low,3,T+1,Bengaluru,Karnataka,12.9716,77.5946,True,True,True,2026-01-25,True
MER002308,Steam Thiruvananthapuram Point,Gaming,5816,Online,1800,Medium,12,Instant,Thiruvananthapuram,Kerala,8.5241,76.9366,True,True,True,2023-05-07,True
MER002309,OYO Chandigarh Outlet,Hotels,7011,Online,3500,Medium,10,T+2,Chandigarh,Chandigarh,30.7333,76.7794,True,True,False,2022-06-01,True
MER002310,Flipkart Delhi Services,E-Commerce,5942,Online,2200,Low,5,T+1,Delhi,Delhi,28.6139,77.209,True,True,True,2021-04-04,True
MER002311,Netflix Bhopal Center,Streaming,4899,Online,649,Low,2,Recurring,Bhopal,Madhya Pradesh,23.2599,77.4126,True,True,True,2022-05-12,True
MER002312,Amazon India Vijayawada Outlet,E-Commerce,5942,Online,2500,Low,5,T+1,Vijayawada,Andhra Pradesh,16.5062,80.648,True,True,True,2021-09-26,True
MER002313,Zomato Lucknow Outlet,Food Delivery,5812,Online,500,Low,3,T+1,Lucknow,Uttar Pradesh,26.8467,80.9462,True,True,True,2019-11-29,True
MER002314,BookMyShow Coimbatore Center,Entertainment,7922,Online,700,Low,3,T+1,Coimbatore,Tamil Nadu,11.0168,76.9558,True,True,True,2026-05-06,True
MER002315,Steam Ahmedabad Hub,Gaming,5816,Online,1800,Medium,12,Instant,Ahmedabad,Gujarat,23.0225,72.5714,True,True,True,2018-08-23,True
MER002316,Spotify Bhubaneswar Retail,Streaming,4899,Online,119,Low,2,Recurring,Bhubaneswar,Odisha,20.2961,85.8245,True,False,True,2024-02-08,True
MER002317,Flipkart Chennai Mart,E-Commerce,5942,Online,2200,Low,5,T+1,Chennai,Tamil Nadu,13.0827,80.2707,True,False,True,2023-04-23,True
MER002318,Rapido Kolkata Center,Ride Sharing,4121,Online,180,Low,4,T+1,Kolkata,West Bengal,22.5726,88.3639,True,False,False,2023-11-21,True
MER002319,HP Petrol Vijayawada Hub,Fuel,5541,Offline,3200,Medium,8,T+1,Vijayawada,Andhra Pradesh,16.5062,80.648,True,True,True,2018-09-12,True
MER002320,Apollo Pharmacy Bengaluru Services,Pharmacy,5912,Offline,900,Low,2,T+1,Bengaluru,Karnataka,12.9716,77.5946,True,True,True,2016-11-05,True
MER002321,Tanishq Chandigarh Store,Jewellery,5094,Offline,75000,High,30,T+2,Chandigarh,Chandigarh,30.7333,76.7794,True,True,False,2018-05-29,False
MER002322,IRCTC Kolkata Store,Travel,4112,Online,1800,Low,3,T+1,Kolkata,West Bengal,22.5726,88.3639,True,True,True,2023-03-24,True
MER002323,Reliance Fresh Warangal Services,Grocery,5411,Offline,1200,Low,2,T+1,Warangal,Telangana,17.9689,79.5941,True,True,True,2021-12-12,True
MER002324,Jio Recharge Chennai Store,Telecom,4814,Online,399,Low,2,Instant,Chennai,Tamil Nadu,13.0827,80.2707,False,True,True,2015-01-02,True
MER002325,HP Petrol Thiruvananthapuram Center,Fuel,5541,Offline,3200,Medium,8,T+1,Thiruvananthapuram,Kerala,8.5241,76.9366,True,True,True,2025-12-31,True
MER002326,Tanishq Coimbatore Outlet,Jewellery,5094,Offline,75000,High,30,T+2,Coimbatore,Tamil Nadu,11.0168,76.9558,True,True,True,2021-05-19,True
MER002327,Flipkart Jaipur Point,E-Commerce,5942,Online,2200,Low,5,T+1,Jaipur,Rajasthan,26.9124,75.7873,True,True,True,2017-02-26,True
MER002328,Google Play Indore Center,App Store,5815,Online,800,Medium,8,Instant,Indore,Madhya Pradesh,22.7196,75.8577,True,True,False,2018-08-26,True
MER002329,NGO Donation Mumbai Point,Charity,8398,Online,1200,Medium,10,T+1,Mumbai,Maharashtra,19.076,72.8777,True,True,True,2023-12-30,True
MER002330,OYO Indore Center,Hotels,7011,Online,3500,Medium,10,T+2,Indore,Madhya Pradesh,22.7196,75.8577,True,True,True,2019-09-21,True
MER002331,Air India Nagpur Mart,Airlines,4511,Online,8500,Medium,10,T+2,Nagpur,Maharashtra,21.1458,79.0882,True,True,True,2017-08-22,True
MER002332,Spotify Chennai Point,Streaming,4899,Online,119,Low,2,Recurring,Chennai,Tamil Nadu,13.0827,80.2707,True,True,True,2022-06-18,True
MER002333,Croma Indore Center,Electronics,5732,Offline,18000,Medium,15,T+2,Indore,Madhya Pradesh,22.7196,75.8577,True,True,True,2021-10-14,True
MER002334,Spotify Indore Center,Streaming,4899,Online,119,Low,2,Recurring,Indore,Madhya Pradesh,22.7196,75.8577,True,True,True,2023-10-07,True
MER002335,Amazon India Bhubaneswar Retail,E-Commerce,5942,Online,2500,Low,5,T+1,Bhubaneswar,Odisha,20.2961,85.8245,True,True,True,2023-09-27,True
MER002336,Crypto Exchange Kochi Point,Crypto,6051,Online,50000,Very High,50,Instant,Kochi,Kerala,9.9312,76.2673,True,False,True,2022-04-04,True
MER002337,HP Petrol Ahmedabad Services,Fuel,5541,Offline,3200,Medium,8,T+1,Ahmedabad,Gujarat,23.0225,72.5714,True,True,True,2019-02-16,True
MER002338,Zomato Bengaluru Mart,Food Delivery,5812,Online,500,Low,3,T+1,Bengaluru,Karnataka,12.9716,77.5946,True,True,True,2022-07-03,True
MER002339,PayPal Merchant Delhi Mart,International,4829,Online,15000,High,35,Instant,Delhi,Delhi,28.6139,77.209,True,True,False,2019-07-15,True
MER002340,Rolex Boutique Kolkata Hub,Luxury,5944,Offline,450000,High,40,T+3,Kolkata,West Bengal,22.5726,88.3639,True,True,True,2022-09-10,True
MER002341,Uber Coimbatore Services,Ride Sharing,4121,Online,350,Low,4,T+1,Coimbatore,Tamil Nadu,11.0168,76.9558,True,True,True,2026-03-28,True
MER002342,Spotify Kolkata Mart,Streaming,4899,Online,119,Low,2,Recurring,Kolkata,West Bengal,22.5726,88.3639,True,True,True,2026-04-29,True
MER002343,Croma Ahmedabad Hub,Electronics,5732,Offline,18000,Medium,15,T+2,Ahmedabad,Gujarat,23.0225,72.5714,True,False,True,2019-05-31,True
